id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,type,feature10,feature11,rating
2795,8.3,1.5,2.2,3.13,2.8,10.9,9.93,0.32,7.2,old,6.4,0.55,5
2843,9.0,2.4,2.2,3.2,4.6,10.0,9.9232,0.38,1.3,old,5.9,0.47,3
5293,3.8,0.7,3.7,3.22,6.6000000000000005,13.0,10.004,0.76,4.2,new,12.0,0.6,4
652,18.9,3.5,2.6,3.07,6.7,9.1,9.986,0.34,14.4,old,7.1,0.53,4
3323,10.3,1.5,1.7000000000000002,3.14,3.7000000000000006,12.0,9.91,0.31,1.6,old,7.1,0.5,3
6356,2.0,0.8,2.9,3.39,6.7,10.5,9.9603,0.4,1.7,new,8.4,0.6,2
3290,8.0,1.0,2.5,3.08,4.3,11.4,9.9128,0.37,1.0,old,7.8,0.38,2
4546,9.5,3.2,2.0,2.96,3.3000000000000003,12.0,9.89435,0.31,2.1,old,6.5,0.61,3
1145,22.3,7.1,3.2,3.14,4.1,8.9,9.959,0.18,7.5,old,6.8,0.41,2
979,5.4,1.0,2.0,3.12,15.0,9.8,9.927,0.71,1.6,old,6.0,0.47,2
2252,17.4,5.1,2.9,3.16,4.6,9.5,9.9582,0.2,7.7,old,7.2,0.52,2
806,20.5,5.7,3.1,3.17,4.6,9.6,9.975,0.26,13.2,old,6.4,0.41,2
1913,15.3,2.1,2.3000000000000003,3.09,4.9,9.6,9.953,0.3,2.1,old,8.3,0.5,3
5394,3.8,1.4,5.2,3.43,8.1,9.0,9.984,0.25,1.9,new,7.8,0.65,3
2541,16.2,2.1,2.6,3.08,2.9,10.6,9.9497,0.34,6.7,old,9.0,0.5,3
1008,19.9,4.5,2.2,3.37,5.9,10.3,9.93,0.37,1.2,old,6.6,0.55,4
5688,8.2,1.8,3.7,3.33,8.2,9.7,9.9708,0.43,2.6,new,7.4,0.68,3
5445,2.1,0.6,3.1,3.26,6.7,10.7,9.987,0.49,2.5,new,10.6,0.86,3
5266,7.5,1.5,3.4000000000000004,3.18,15.9,9.4,9.998,0.52,2.8,new,10.3,0.64,2
2166,16.2,1.5,3.5,3.18,6.9,9.4,9.944,0.31,1.8,old,7.0,0.47,2
2419,20.7,6.7,3.6,3.39,7.000000000000001,9.1,10.0118,0.41,19.35,old,6.1,0.53,2
4962,1.1,0.4,7.25,3.41,8.6,10.9,9.962,0.05,4.65,new,7.2,0.39,2
2962,9.4,1.4,3.8,3.02,11.2,9.2,9.9792,0.38,13.1,old,6.9,0.48,2
4688,15.6,1.8,1.6,2.88,3.5000000000000004,9.0,9.9666,0.32,12.5,old,6.7,0.36,3
5245,1.5,0.6,4.9,3.02,9.3,12.0,9.986,0.67,3.0,new,13.8,0.93,3
5746,3.1,1.4,6.4,3.59,8.1,9.8,9.9689,0.21,1.8,new,6.4,0.66,2
2497,13.3,3.2,2.1,3.27,4.6,8.8,10.0,0.36,18.1,old,6.8,0.48,2
653,13.4,3.4,2.4,3.34,5.3,9.5,9.972000000000001,0.26,12.3,old,5.9,0.45,3
402,10.8,2.2,3.5,3.23,6.9,9.2,9.934,0.07,1.4,old,6.1,0.52,2
3832,13.0,3.0,3.1,2.83,8.6,9.6,9.93,0.19,3.5,old,6.8,0.44,2
4378,12.6,0.9,3.15,2.94,4.1,8.8,9.9494,0.2,6.6,old,6.5,0.51,2
4776,13.0,4.7,2.7,3.13,7.6,10.3,9.9185,0.4,1.2,old,5.8,0.45,3
710,17.2,5.1,2.5,3.35,4.6,9.5,9.98,0.24,12.1,old,6.1,0.45,2
3116,8.9,3.5,2.1,3.25,3.4000000000000004,11.0,9.913,0.37,2.5,old,6.7,0.5,4
165,17.7,7.2,2.3000000000000003,3.16,5.1,9.8,9.972000000000001,0.36,13.0,old,7.0,0.49,2
1530,15.6,4.7,2.7,3.04,3.7000000000000006,8.7,9.981,0.74,12.5,old,7.2,0.44,2
5082,6.2,0.8,6.2,3.52,7.9,9.3,9.97,0.21,1.9,new,6.7,0.58,3
5786,6.4,3.2,5.699999999999998,3.43,7.200000000000001,11.2,9.9491,0.0,2.5,new,6.8,0.56,3
1599,9.4,2.0,3.3000000000000003,3.11,16.7,11.4,9.914,0.49,1.6,old,6.7,0.5,3
5899,4.7,3.1,3.5,3.26,5.8,10.6,9.9676,0.38,1.5,new,9.9,0.82,4
495,17.3,2.8,4.4,3.33,2.5,12.5,9.913,0.13,7.0,old,5.7,0.48,3
3890,9.8,2.8,3.8,2.99,4.3,11.4,9.9234,0.26,8.2,old,6.4,0.31,3
2887,8.4,2.4,2.0,3.31,3.2,11.5,9.9168,0.28,2.5,old,6.4,0.55,2
5308,8.6,2.6,4.3,3.38,8.0,9.5,9.987,0.34,2.5,new,9.0,0.62,3
5148,3.7,1.6,3.2,3.22,6.3,10.0,9.985,0.44,1.6,new,10.8,0.78,3
6222,3.4,1.8,4.6000000000000005,3.39,7.7,10.6,9.948,0.24,1.7,new,6.7,0.6,3
4818,8.2,1.8,2.7,3.24,2.1,13.13333333,9.891,0.4,1.7,old,6.0,0.95,3
5396,1.6,0.5,3.5,3.15,7.000000000000001,11.0,9.972000000000001,0.53,2.6,new,10.7,0.65,5
16,9.9,3.0,4.8,3.24,4.6,9.6,9.927999999999999,0.04,1.1,old,6.3,0.36,3
1525,15.6,4.7,2.7,3.04,3.7000000000000006,8.7,9.981,0.74,12.5,old,7.2,0.44,2
4806,13.1,3.7,2.8000000000000003,2.93,5.1,9.5,9.9566,0.09,10.9,old,6.6,0.62,3
8,13.2,1.4,3.0,3.3,4.9,9.5,9.94,0.34,1.6,old,6.3,0.49,3
2865,11.5,3.3,1.9,3.36,3.2,10.4,9.908999999999999,0.46,1.1,old,5.6,0.5,3
186,16.6,4.9,2.4,3.12,4.0,9.9,9.954,0.41,9.4,old,6.7,0.61,3
3692,10.5,1.9,2.0,3.04,3.7000000000000006,10.5,9.9444,0.27,9.6,old,7.1,0.37,4
4105,12.2,3.6,3.0,3.07,3.9,11.1,9.9059,0.45,1.4,old,6.9,0.47,4
5081,6.5,1.1,6.1,3.54,7.7,9.3,9.971,0.2,1.8,new,6.8,0.58,2
5159,6.7,1.2,9.75,3.35,8.7,9.4,9.9565,0.04,2.0,new,7.0,0.6,1
3682,12.2,3.9,1.6,3.11,5.1,11.3,9.9058,0.44,1.2,old,6.4,0.75,4
6037,8.6,1.6,5.1,3.34,7.9,9.5,9.9764,0.24,2.0,new,8.2,0.64,3
3770,14.3,1.5,2.7,3.03,1.4,12.0,9.9094,0.31,2.4,old,7.4,0.65,1
1933,18.2,2.7,4.699999999999998,3.0,8.3,9.2,9.964,0.65,8.3,old,7.2,0.35,2
5078,4.2,1.0,6.1,3.19,6.7,9.5,9.969,0.14,2.4,new,8.8,0.59,2
5724,0.8,0.4,2.7,3.4,5.0,11.0,9.951,0.34,2.3,new,7.5,0.64,4
1307,14.2,2.3,1.4,2.98,4.9,9.5,9.958,0.59,1.5,old,9.7,0.62,2
856,16.6,5.8,3.8,3.1,4.2,9.4,9.9855,0.49,13.6,old,8.2,0.54,2
4462,10.9,2.8,4.2,3.23,3.8,13.4,9.8968,0.2,2.8,old,7.1,0.47,3
2091,17.6,5.3,2.4,3.17,4.5,9.5,9.958,0.19,7.7,old,7.2,0.38,2
1651,20.9,4.8,4.2,3.12,7.6,9.0,9.978,0.74,12.8,old,6.4,0.58,3
3383,15.6,5.0,2.2,3.38,4.6,11.2,9.9316,0.32,4.9,old,6.4,0.55,3
2599,18.5,5.8,3.2,3.34,3.4000000000000004,9.0,9.9938,0.27,16.0,old,6.9,0.6,3
4028,8.1,3.7,2.5,3.2,2.9,12.2,9.892000000000001,0.27,1.5,old,5.9,0.46,3
3261,10.1,2.4,3.2,3.21,3.0,13.0,9.8923,0.32,1.5,old,6.3,0.42,2
5597,1.9,0.5,3.8,3.11,7.1,10.8,9.986,0.55,2.1,new,11.8,0.62,3
5505,5.2,2.6,4.8,3.31,9.2,10.5,9.982000000000001,0.41,3.3,new,8.8,0.53,3
6252,2.8,0.7,5.8,3.35,7.7,10.0,9.9568,0.03,2.3,new,7.2,0.52,2
3968,19.2,3.5,2.9,3.16,4.9,9.5,9.9551,0.52,7.9,old,6.5,0.51,3
5572,1.7,0.7,4.0,3.08,8.4,9.3,9.984,0.41,2.2,new,10.8,0.67,3
595,14.0,0.7,2.7,3.45,5.1,10.5,9.926,0.38,0.9,old,6.3,0.5,4
4914,10.3,3.5,2.8000000000000003,3.3,9.2,10.5,9.969,0.56,1.8,new,8.5,0.75,4
5419,4.3,1.6,4.1,3.48,8.8,9.1,9.98,0.49,2.0,new,7.6,0.64,2
6260,2.8,0.6,4.75,3.07,9.1,10.03333333,9.9704,0.4,1.4,new,11.6,0.65,3
4154,18.6,6.1,3.2,3.19,4.8,9.6,9.948,0.5,6.5,old,6.2,0.45,2
1191,13.5,3.6,2.5,3.16,2.4,10.7,9.948,0.26,5.2,old,6.9,0.72,4
116,14.3,2.5,3.1,3.31,4.1,11.3,9.914,0.24,3.3,old,6.0,0.44,3
2799,12.5,4.5,1.6,3.19,3.6000000000000005,12.4,9.8964,0.37,1.3,old,6.7,0.51,4
3633,12.4,2.1,3.0,3.06,3.6000000000000005,10.8,9.9362,0.25,8.0,old,6.6,0.38,3
657,13.6,1.4,3.4000000000000004,3.25,5.0,10.2,9.936,0.21,3.2,old,7.3,0.44,2
505,14.0,4.6,1.7999999999999998,3.06,5.3,8.9,9.98,0.31,12.2,old,7.8,0.53,3
589,13.6,2.5,2.3000000000000003,3.19,4.0,9.5,9.95,0.33,5.8,old,7.0,0.58,3
5025,1.2,0.3,13.3,3.54,8.2,10.9,9.964,0.0,1.8,new,8.1,0.48,2
3038,10.4,4.3,2.3000000000000003,3.02,2.7,11.3,9.9054,0.45,2.1,old,6.5,0.52,3
6153,4.6,2.6,6.4,3.47,6.9,11.0,9.9358,0.02,2.4,new,6.1,0.45,2
4611,7.7,1.9,4.2,3.25,3.4000000000000004,10.9,9.9184,0.36,2.4,old,5.9,0.48,2
4200,10.1,2.8,2.4,3.03,4.4,12.5,9.9035,0.33,1.2,old,8.0,0.43,3
5421,14.2,3.8,4.0,3.22,8.5,9.4,9.978,0.49,2.5,new,9.3,0.55,2
4023,15.1,5.2,1.9,3.18,3.3000000000000003,10.4,9.9726,0.37,13.1,old,7.6,0.79,3
4229,13.3,1.1,2.6,2.97,4.6,11.0,9.9202,0.25,5.2,old,6.3,0.68,3
1319,23.4,5.9,2.5,3.03,3.8,8.8,9.955,0.53,6.6,old,6.4,0.42,2
4646,8.8,2.4,1.7999999999999998,3.29,3.7000000000000006,10.65,9.9094,0.28,1.0,old,5.9,0.55,4
4186,7.2,2.3,2.7,3.06,4.3,10.5,9.9236,0.32,1.2,old,7.6,0.68,2
1723,14.8,4.3,1.7999999999999998,3.32,4.0,11.5,9.912,0.34,1.6,old,6.5,0.59,5
1514,13.2,2.6,1.9,2.99,3.0,11.0,9.94,0.49,9.3,old,7.4,0.32,4
237,22.1,5.4,5.2,3.27,4.4,9.6,9.972000000000001,0.32,13.2,old,6.8,0.5,3
1540,17.6,4.4,1.7999999999999998,3.38,4.4,9.0,9.996,0.74,15.6,old,7.1,0.67,3
3816,13.1,2.8,4.1,3.12,4.5,9.9,9.953,0.3,8.8,old,6.8,0.59,2
4050,13.5,2.5,1.6,2.9,5.0,8.7,9.984,0.27,15.5,old,7.4,0.43,4
4381,15.1,2.7,3.0,3.22,5.8,12.2,9.9198,0.27,5.0,old,6.4,0.49,3
3930,10.1,2.5,2.8000000000000003,3.03,3.0,12.1,9.889399999999998,0.26,1.5,old,6.1,0.41,3
2167,22.9,4.85,1.9,3.14,5.3,9.1,9.986,0.3,12.8,old,7.4,0.49,4
1591,16.1,4.9,1.2,3.34,4.2,10.4,9.945,0.49,6.4,old,6.4,0.44,3
2931,5.9,1.3,1.55,3.3,2.8,11.9,9.8975,0.33,1.6,old,5.2,0.84,5
4832,14.1,1.7,3.2,3.24,5.7,10.7,9.917,0.26,1.5,old,5.9,0.36,2
2647,12.7,4.3,1.5,3.24,3.7000000000000006,9.3,9.9198,0.28,0.8,old,5.8,0.51,2
5551,3.0,0.9,3.3000000000000003,3.12,7.9,12.0,9.976,0.59,2.8,new,9.4,0.54,3
3398,18.3,5.2,3.3000000000000003,3.39,5.2,9.5,9.9657,0.32,7.8,old,6.1,0.65,2
1829,16.7,4.1,4.4,3.12,3.1,11.3,9.948,0.24,11.2,old,7.7,0.43,4
3265,15.7,6.4,2.15,3.42,4.1,8.0,9.968799999999998,0.23,5.1,old,4.2,0.44,0
2508,17.8,4.5,2.6,3.33,4.5,9.8,9.9691,0.25,11.6,old,6.6,0.43,3
475,22.7,5.5,2.4,3.03,2.9,9.5,9.965,0.51,11.0,old,7.0,0.61,2
5391,8.1,2.3,6.9,3.48,8.6,11.6,10.002,0.31,3.0,new,8.7,0.74,3
2198,18.7,5.3,2.6,3.16,5.1,9.7,9.96,0.19,8.2,old,7.1,0.52,2
2296,16.8,4.7,2.8000000000000003,3.29,4.0,10.6,9.946,0.31,7.2,old,6.9,0.57,4
4510,14.7,3.5,3.3000000000000003,3.24,4.7,13.4,9.886,0.3,2.1,old,6.8,0.56,3
699,20.4,6.2,3.1,3.06,4.2,9.4,9.982999999999999,0.48,14.2,old,7.4,0.59,2
705,4.1,1.3,2.7,2.89,3.2,10.9,9.93,0.46,6.1,old,8.6,0.34,2
4286,9.3,2.2,2.0,3.15,4.9,11.0,9.927999999999999,0.26,6.8,old,6.0,0.42,3
5094,5.5,1.5,5.8,3.46,7.400000000000001,10.2,9.968,0.3,2.4,new,7.3,0.59,2
3849,8.7,1.8,3.1,3.23,4.7,10.6,9.9628,0.43,7.0,old,8.2,0.64,2
481,10.4,4.5,3.6,3.33,4.7,10.6,9.917,0.41,1.3,old,5.9,0.51,3
1932,9.3,1.5,7.1,2.89,4.2,10.1,9.948,0.23,6.2,old,9.2,0.34,3
2641,15.8,5.5,1.5,3.24,4.2,10.6,9.964200000000002,0.35,15.8,old,6.1,0.37,2
3818,12.0,3.6,3.5,3.38,3.4000000000000004,11.5,9.9188,0.26,6.8,old,5.1,0.4,3
5644,5.7,1.2,3.4000000000000004,3.3,8.0,9.0,9.978,0.38,2.5,new,8.2,0.47,3
560,15.0,3.1,2.1,3.12,4.9,9.9,9.953,0.42,9.1,old,6.7,0.74,4
3253,10.0,3.7,3.0,3.3,2.9,11.8,9.905,0.16,4.2,old,5.3,0.36,5
3561,8.6,2.3,4.8,2.86,5.0,9.0,9.9398,0.12,4.5,old,7.0,0.35,2
1463,13.7,1.1,1.9,3.06,5.1,11.0,9.918,0.49,1.2,old,8.3,0.46,3
5144,5.1,1.6,6.800000000000002,3.38,7.5,9.5,9.9685,0.07,1.9,new,7.1,0.52,2
2621,14.0,2.9,3.6,3.07,5.0,9.4,9.9628,0.52,10.1,old,6.6,0.4,2
770,12.0,2.9,1.2,3.41,4.5,9.8,9.942,0.31,5.2,old,6.8,0.46,4
5823,7.7,5.3,2.2,3.47,6.4,11.0,9.9604,0.36,1.9,new,8.6,0.87,4
5205,1.4,0.6,4.1,3.19,21.3,9.5,9.994,0.42,2.4,new,10.3,0.62,3
4360,14.8,3.1,2.8000000000000003,3.18,5.4,10.7,9.9178,0.35,1.6,old,7.3,0.47,2
2880,6.4,2.2,2.5,2.93,3.9,10.7,9.9362,0.35,6.7,old,7.9,0.49,2
3249,14.7,4.3,2.3000000000000003,3.18,3.9,11.0,9.9216,0.35,4.6,old,6.4,0.4,4
5547,14.8,2.4,4.2,3.16,6.800000000000002,11.3,9.948,0.27,8.6,new,6.7,0.57,3
6372,8.2,4.8,5.0,3.16,20.5,8.8,10.0242,0.5,13.8,new,9.9,0.75,2
1595,20.6,5.3,2.7,3.24,4.6,9.2,9.956,0.49,7.3,old,6.4,0.43,3
1537,14.8,3.2,2.8000000000000003,3.13,4.0,10.0,9.936,0.49,1.0,old,8.1,0.41,3
751,16.7,7.8,2.0,3.15,3.6000000000000005,10.2,9.964,0.5,10.0,old,6.9,0.55,3
3932,11.6,4.3,2.2,3.22,5.0,11.5,9.9326,0.28,7.8,old,6.9,0.6,5
5423,5.3,2.9,6.4,3.24,10.5,9.9,9.998,0.24,2.8,new,10.4,0.67,2
5201,2.1,0.5,6.7,3.39,18.6,9.5,9.96,0.12,1.6,new,7.4,0.54,2
2480,11.3,2.2,3.2,3.24,4.9,10.2,9.9289,0.3,1.0,old,6.8,0.61,2
2368,16.9,7.0,3.4000000000000004,3.25,3.7000000000000006,10.4,9.9698,0.3,14.9,old,7.4,0.37,3
4199,10.0,2.6,2.7,2.98,4.5,12.4,9.9066,0.33,1.3,old,8.1,0.44,3
5177,4.7,1.0,4.0,3.38,8.7,10.5,9.991,0.32,5.6,new,8.9,0.77,4
4512,11.0,2.4,2.7,3.36,3.4000000000000004,12.5,9.898,0.32,1.1,old,6.1,0.4,3
6317,13.3,3.2,6.4,3.27,7.7,9.9,9.956,0.21,2.2,new,7.7,0.45,2
3360,7.2,1.2,1.7999999999999998,3.05,3.3000000000000003,11.3,9.9072,0.49,1.3,old,7.1,0.53,4
4945,3.7,1.2,2.9,3.25,11.3,9.5,9.969,0.52,1.6,new,8.7,0.58,2
3176,8.7,2.4,2.0,2.94,4.8,12.0,9.9044,0.39,2.3,old,7.3,0.35,3
2306,13.4,1.8,2.95,3.21,4.9,10.0,9.9378,0.2,2.2,old,5.6,0.68,2
1108,7.6,1.3,2.9,3.21,2.4,12.6,9.893,0.27,1.7,old,6.1,0.51,4
4291,18.3,6.8,2.1,3.25,4.5,9.4,9.9922,0.36,15.7,old,7.2,0.76,2
6492,4.4,3.2,6.0,3.45,9.0,10.5,9.949,0.08,2.0,new,6.2,0.58,2
706,21.8,5.0,3.1,3.15,4.1,10.0,9.941,0.21,6.3,old,6.2,0.6,2
5852,1.1,0.6,4.3,3.44,8.2,12.2,9.9538,0.4,2.7,new,7.6,0.54,3
404,17.0,3.3,2.2,3.24,3.5000000000000004,12.6,9.918,0.31,6.3,old,6.8,0.66,3
3363,9.0,4.7,2.2,3.22,3.4000000000000004,12.6,9.8862,0.28,1.1,old,6.0,0.38,3
1638,22.0,4.2,4.699999999999998,2.96,23.9,9.2,9.988,0.49,13.0,old,7.6,0.51,2
5664,7.4,1.2,5.9,3.14,8.9,9.4,9.9738,0.18,2.9,new,8.8,0.54,2
1415,6.3,2.2,4.15,3.36,3.8,9.3,9.932,0.02,0.8,old,5.9,0.36,2
1339,11.6,3.7,5.8,2.99,3.3000000000000003,10.8,9.959,0.27,12.15,old,8.4,0.39,3
1105,19.1,2.5,3.2,3.51,2.8,11.5,9.922,0.45,4.9,old,5.5,0.49,4
2088,13.0,2.9,1.5,3.22,4.6,9.8,9.942,0.3,1.6,old,8.7,0.38,3
2324,19.0,5.4,3.0,3.22,4.5,9.4,9.9595,0.21,7.2,old,6.9,0.48,2
273,12.3,3.0,5.8,3.24,5.7,9.0,9.949,0.3,5.1,old,6.6,0.38,2
6335,3.9,1.5,9.15,3.53,7.000000000000001,11.1,9.9577,0.29,4.8,new,6.8,0.54,2
1352,18.9,6.0,2.1,3.65,4.7,10.1,9.95,0.24,2.3,old,5.7,0.72,3
807,20.4,5.5,2.9,3.16,4.6,9.6,9.9745,0.26,13.1,old,6.2,0.41,3
2842,9.2,2.3,2.0,3.2,4.7,10.0,9.9232,0.4,1.3,old,5.9,0.45,3
3544,15.9,4.9,3.3000000000000003,3.41,3.1,11.0,9.919,0.2,1.8,old,6.0,0.53,3
4217,11.3,2.7,3.8,3.07,6.0,9.2,9.9344,0.14,3.9,old,6.1,0.34,1
2132,15.8,4.9,2.2,3.37,5.6,9.6,9.998,0.32,16.9,old,7.1,0.38,3
2250,23.5,4.6,3.4000000000000004,3.08,6.0,8.8,10.018200000000002,0.54,17.3,old,9.2,0.61,3
137,15.5,4.9,3.7,3.16,4.5,8.7,9.975,0.67,10.5,old,7.1,0.44,2
3358,8.1,2.9,3.6,2.96,3.4000000000000004,12.5,9.9151,0.28,8.3,old,6.7,0.39,3
858,14.9,6.0,2.2,3.17,3.8,10.0,9.9725,0.39,10.2,old,6.7,0.54,4
1762,9.8,2.0,1.7000000000000002,3.46,3.7000000000000006,11.0,9.916,0.27,1.5,old,6.4,0.42,4
4269,19.2,4.4,4.6000000000000005,3.11,4.5,9.4,9.981,0.23,13.7,old,7.1,0.53,2
831,16.1,3.4,1.7000000000000002,3.05,3.7000000000000006,11.5,9.935,0.4,5.5,old,7.4,0.62,1
1487,16.9,4.4,2.5,3.51,5.4,9.8,10.004,0.74,19.4,old,6.7,0.45,3
1442,11.7,2.7,2.5,3.08,6.1,9.4,9.937999999999999,0.49,1.2,old,8.0,0.34,2
3152,29.4,5.1,2.5,3.03,3.5000000000000004,13.1,9.9018,1.23,4.6,old,7.6,0.43,3
5403,2.6,1.0,4.9,3.16,7.200000000000001,12.5,9.968,0.63,2.9,new,10.2,0.78,4
212,12.6,3.8,1.6,3.21,4.5,9.2,9.958,0.32,8.3,old,7.0,0.34,2
407,12.5,1.3,4.9,3.17,4.9,9.4,9.932,0.24,1.2,old,6.9,0.51,2
1153,10.2,2.6,3.95,3.5,3.5000000000000004,10.6,9.92,0.07,1.3,old,5.3,0.35,3
772,14.4,6.1,2.1,3.12,13.5,9.3,9.927,0.6,1.1,old,6.6,0.39,4
4133,12.0,2.4,2.5,3.33,4.0,10.8,9.9411,0.27,11.5,old,5.7,0.31,3
6172,3.6,1.7,5.8,3.24,10.2,11.2,9.944,0.13,2.1,new,7.8,0.53,3
280,11.2,2.2,2.4,3.19,3.4000000000000004,12.6,9.9,0.36,2.8,old,7.0,0.38,5
6480,2.7,1.3,7.15,3.57,5.3,11.9,9.9362,0.1,2.6,new,6.1,0.5,2
5370,6.8,2.5,3.7,3.15,8.3,10.4,9.995,0.55,2.6,new,12.5,0.82,3
738,14.2,4.0,2.1,3.17,2.1,10.8,9.9215,0.31,3.8,old,7.1,0.39,4
103,17.0,4.4,3.05,2.99,5.9,9.0,10.0,0.4,18.9,old,7.5,0.46,2
5363,2.6,1.0,2.9,3.48,9.8,9.7,10.006,0.4,2.9,new,10.0,0.91,2
4996,1.0,0.5,9.0,3.39,7.9,9.8,9.967,0.06,2.5,new,7.6,0.56,2
3079,12.5,0.9,3.5,3.32,3.2,12.0,9.9253,0.34,4.9,old,6.6,0.81,2
1950,21.9,4.9,2.5,2.96,3.6000000000000005,9.7,9.996,0.13,17.2,old,8.0,0.46,2
5438,4.7,2.0,5.9,3.26,10.1,9.6,9.988,0.24,3.3,new,9.2,0.67,2
662,18.8,2.3,5.699999999999998,3.4,9.4,9.2,9.972000000000001,0.1,8.3,old,7.0,0.47,1
2942,17.3,4.9,2.6,3.17,3.7000000000000006,9.3,9.9601,0.46,8.3,old,6.8,0.47,2
3740,14.9,2.9,1.5,2.96,5.1,9.0,9.9792,0.28,14.7,old,7.0,0.39,4
6113,2.9,2.0,2.7,3.26,9.5,11.3,9.9488,0.46,2.1,new,8.8,0.56,3
1730,9.9,4.0,2.3000000000000003,2.94,3.1,10.4,9.929,0.3,1.1,old,9.2,0.3,3
633,18.7,4.5,2.9,3.33,4.5,9.5,9.972000000000001,0.2,12.6,old,6.0,0.42,2
3247,13.9,4.6,2.7,3.04,3.7000000000000006,11.6,9.9116,0.49,3.8,old,7.7,0.38,3
3628,18.1,5.7,3.8,3.24,11.7,9.5,9.9459,0.2,5.3,old,6.4,0.43,3
1543,9.9,2.8,1.4,3.2,3.8,10.6,9.927999999999999,0.49,1.1,old,7.3,0.72,3
1311,11.6,3.7,2.3000000000000003,3.23,3.9,10.7,9.927,0.22,3.75,old,6.3,0.5,3
1927,16.9,4.6,2.5,3.05,5.2,10.5,9.926,0.28,1.6,old,7.1,0.41,2
681,17.1,1.2,3.4000000000000004,3.06,5.8,9.7,9.931000000000001,0.69,1.3,old,6.8,0.47,2
3942,10.6,2.6,2.3000000000000003,3.18,5.3,11.1,9.9166,0.39,1.5,old,7.2,0.47,3
1886,10.7,3.9,5.300000000000002,3.2,3.6000000000000005,9.0,9.93,0.02,1.0,old,7.0,0.32,2
551,9.3,3.1,2.5,2.93,2.6,11.3,9.916,0.34,1.2,old,9.2,0.37,4
4995,2.2,0.3,5.0,3.25,7.000000000000001,9.2,9.963,0.25,2.0,new,7.0,0.63,2
3067,14.2,2.9,2.8000000000000003,3.17,3.3000000000000003,10.7,9.9205,0.42,1.2,old,7.3,0.43,1
3467,21.9,5.4,2.4,3.04,4.7,8.8,9.974200000000002,0.27,10.3,old,6.6,0.45,2
169,11.0,0.5,4.2,2.87,3.4000000000000004,10.0,9.958,0.48,9.85,old,9.8,0.29,2
1850,18.1,5.0,2.5,3.2,4.6,11.0,9.925,0.25,1.6,old,7.1,0.42,4
2384,10.7,1.4,1.5,3.24,2.9,10.4,9.9347,0.28,4.4,old,6.9,0.46,5
1688,21.6,11.85,2.5,3.55,4.1,9.4,9.949,0.26,1.55,old,6.7,0.63,0
4073,10.7,1.1,3.6,3.19,5.4,8.5,9.9398,0.16,1.3,old,6.5,0.39,2
2712,18.2,4.7,2.1,3.24,4.5,9.1,9.957,0.44,7.4,old,6.4,0.46,2
3450,10.6,4.3,2.1,2.93,2.9,11.5,9.9112,0.29,5.35,old,6.6,0.43,4
3024,10.5,3.6,1.3,3.05,4.2,10.7,9.958100000000002,0.37,12.85,old,7.0,0.55,3
3739,14.9,2.9,1.5,2.96,5.1,9.0,9.9792,0.28,14.7,old,7.0,0.39,4
3754,13.0,2.9,4.6000000000000005,3.39,2.6,13.4,9.8953,0.15,2.1,old,5.4,0.77,5
4909,10.2,1.7,5.0,3.35,7.1,10.5,9.978,0.36,6.1,new,7.5,0.8,2
2801,18.3,5.2,2.6,3.2,4.6,9.4,9.9584,0.44,8.2,old,6.8,0.51,2
397,10.7,3.5,2.0,3.46,3.7000000000000006,11.4,9.917,0.4,1.5,old,6.3,0.5,3
545,14.9,4.1,1.6,3.49,4.0,10.0,9.933,0.22,1.4,old,6.4,0.58,3
693,18.5,3.4,3.7,3.17,3.6000000000000005,9.8,9.944,0.14,6.3,old,5.9,0.63,2
437,18.6,4.9,1.6,3.35,3.5000000000000004,12.4,9.906,0.32,1.4,old,6.6,0.64,5
1747,16.9,3.3,3.0,3.23,4.2,9.3,9.982000000000001,0.36,10.0,old,8.3,0.51,3
726,11.4,4.1,2.4,3.37,3.8,11.7,9.9155,0.31,2.8,old,6.4,0.66,4
3612,11.4,3.1,1.6,3.27,4.6,10.8,9.9226,0.18,1.8,old,6.8,0.55,3
1258,21.2,6.5,2.9,3.08,3.4000000000000004,9.0,9.955,0.16,6.8,old,6.9,0.39,3
6205,2.9,1.5,6.800000000000002,3.41,6.800000000000002,11.1,9.9524,0.09,3.9,new,6.8,0.52,1
563,13.5,1.6,3.0,3.08,4.6,10.4,9.927999999999999,0.22,1.4,old,7.4,0.77,4
336,10.5,1.5,2.3000000000000003,3.32,3.6000000000000005,11.2,9.91,0.33,1.5,old,6.3,0.42,3
210,6.8,1.2,2.45,3.31,3.2,10.5,9.94,0.25,9.7,old,5.6,0.34,2
1555,14.8,3.5,2.4,3.45,3.2,10.7,9.932,0.49,1.3,old,6.9,0.57,4
4192,10.0,2.8,2.0,3.12,4.4,10.2,9.9348,0.24,6.5,old,6.7,0.33,3
5238,2.1,1.0,3.4000000000000004,3.12,6.6000000000000005,9.2,10.0,0.5,2.4,new,12.2,1.18,3
3535,17.9,4.9,2.8000000000000003,3.15,4.8,9.2,9.9528,0.44,7.1,old,6.4,0.48,2
2385,16.0,5.6,2.0,3.05,4.2,8.7,9.9841,0.68,12.9,old,7.6,0.41,2
2470,17.6,3.4,2.5,3.1,5.6,9.5,9.9434,0.34,1.3,old,7.6,0.51,2
